00:03:35.337,,,,,,,,,,,,,,,
00:03:35.196,,,,,,,,,,,,,,,
00:03:35.056,,,,,,,,,,,,,,,
00:03:34.916,,,,,,,,,,,,,,,
00:03:34.776,,,,,,,,,,,,,,,
00:03:34.636,,,,,,,,,,,,,,,
00:03:34.495,,,,,,,,,,,,,,,
00:03:34.355,,,,,,,,,,,,,,,
00:03:34.215,,,,,,,,,,,,,,,
00:03:34.075,,,,,,,,,,,,,,,
00:03:33.935,,,,,,,,,,,,,,,
00:03:33.795,,,,,,,,,,,,,,,
00:03:33.654,,,,,,,,,,,,,,,
00:03:33.514,,,,,,,,,,,,,,,
00:03:33.374,,,,,,,,,,,,,,,
00:03:33.234,,,,,,,,,,,,,,,
00:03:33.094,,,,,,,,,,,,,,,
00:03:32.953,,,,,,,,,,,,,,,
00:03:32.813,,,,,,,,,,,,,,,
00:03:32.673,,,,,,,,,,,,,,,
00:03:32.533,,,,,,,,,,,,,,,
00:03:32.393,,,,,,,,,,,,,,,
00:03:32.252,,,,,,,,,,,,,,,
00:03:32.112,,,,,,,,,,,,,,,
00:03:31.972,,,,,,,,,,,,,,,
00:03:31.832,,,,,,,,,,,,,,,
00:03:31.692,,,,,,,,,,,,,,,
00:03:31.552,,,,,,,,,,,,,,,
00:03:31.411,,,,,,,,,,,,,,,
00:03:31.271,,,,,,,,,,,,,,,
00:03:31.131,,,,,,,,,,,,,,,
00:03:30.991,,,,,,,,,,,,,,,
00:03:30.851,,,,,,,,,,,,,,,
00:03:30.710,,,,,,,w,w,w,w,,,,,
00:03:30.570,,,,,,,,,,,,,,,
00:03:30.430,,,,,,,,,,,,,,,
00:03:30.290,,,,,,,,,,,,,,,
00:03:30.150,,,,,,,,,,,,,,,
00:03:30.010,,,,,,,,,,,,,,,
00:03:29.869,,,,,,,,,,,,,,,
00:03:29.729,,,,,,,,,,,,,,,
00:03:29.589,,,,,,,,,,,,,,,
00:03:29.451,,,,,,,,,,,,,,,
00:03:29.312,,,,,,,,,,,,,,,
00:03:29.174,,,,,,,,,,,,,,,
00:03:29.036,,,,,,,,,,,,,,,
00:03:28.894,,,,,,,,,,,,,,,
00:03:28.751,,,,,,,,,,,,,,,
00:03:28.609,,,,,,,,,,,,,,,
00:03:28.467,,,,,,,,,,e,,,,e,
00:03:28.323,,,,,,,,,,,,,,,
00:03:28.180,,,@3,,,,,,,,,,,,
00:03:28.036,,,,,,,,,,,,,,,
00:03:27.892,,,,x3,,,,,,,,,,,
00:03:27.742,,,,,,,,,,,,,,,
00:03:27.592,,,,,,,,,,,,,,,
00:03:27.442,,,,,,,,,,,,,,,
00:03:27.291,,,,,,,,,,,,,,,
00:03:27.133,,,,,,,,,,,,,,,
00:03:26.974,,,,x3,,,,,,,,,,,
00:03:26.816,,,,,,,,,,,,,,,
00:03:26.658,,,,,,,,,,,,,,,
00:03:26.508,,,,,,,,,,,,,,,
00:03:26.358,,,,,,,,,,,,,,,
00:03:26.209,,,,,,,,,,,,,,,
00:03:26.059,,,,,,,,,,,,,,,
00:03:25.917,,,,,,,,,,,,,,,
00:03:25.775,,,$^3,x3,,,,,,,,,,,
00:03:25.632,,,,,,,,,,,,,,,
00:03:25.490,,,,,,,,,,,,,,,
00:03:25.349,,,,,,,,,,,,,,,
00:03:25.209,,x3,,,,,,,,,,,,,
00:03:25.068,,,,,,,,,,,,,,,
00:03:24.927,,,,,,,,,,,,,,,
00:03:24.782,,,,,,,,,,,,,,,
00:03:24.637,,,x3,,,,,,,,,,,,
00:03:24.492,,,,,,,,,,,,,,,
00:03:24.347,,,,,,,,,,,,,,,
00:03:24.198,,,,,,,,,,,,,,,
00:03:24.049,,,,,,,,,,,,,,,
00:03:23.899,,,,,,,,,,,,,,,
00:03:23.750,,,,,x3,,,,,,,,,s,
00:03:23.599,,,,,,,,,,,,,,,
00:03:23.448,,@3,,,,,,,,,,,,e,
00:03:23.296,,,,,,,,,,,,,,,
00:03:23.145,,,,,,,,,,,,,,,
00:03:22.994,,,,,,,,,,,,,,,
00:03:22.844,,,,,,,,,,,,,,,
00:03:22.693,,,,,,,,,,,,,,,
00:03:22.542,,,,,,,,,,,,,,,
00:03:22.392,,,,,,,,,,,,,,,
00:03:22.242,,,,,,,,,,,,,,,
00:03:22.091,,,,,,,,,,,,,,,
00:03:21.941,,,,,,,,,,,,,,,
00:03:21.791,,,,,,,,,,,,,,,
00:03:21.642,,,,,,,,,,,,,,,
00:03:21.492,,,,,,,,,,,,,,,
00:03:21.342,,$^3,,,,,,,,,,,,,
00:03:21.193,,,,,,,,,,,,,,,
00:03:21.044,,,,,,,,,,,,,,,
00:03:20.894,,,,,,,,,,,,,,,
00:03:20.745,,,,,,,,,,,,,,s,
00:03:20.596,,,,,,,,,,,,,,,
00:03:20.447,,@3,,,,,,,,,,,,,
00:03:20.299,,,,,,,,,,,,,,e,
00:03:20.150,,,,,,,,,,,,,,,
00:03:19.998,,,,,,,,,,,,,,,
00:03:19.847,,,,,,,,,,,,,,,
00:03:19.696,,,,,,,,,,,,,,,
00:03:19.544,,,,,,,,,,,,,,,
00:03:19.390,,,,,,,,,,,,,,,
00:03:19.235,,,,,,,,,,,,,,,
00:03:19.080,,,,,,,,,,,,,,,
00:03:18.926,,^3,<3,,,,,,,,,,,,
00:03:18.771,,,,,,,,,,,,,,,
00:03:18.616,,,,,,,,,,,,,,,
00:03:18.462,,,,,,,,,,,,,,,
00:03:18.307,,,,,,,,,,,,,,,
00:03:18.152,,,,,,,,,,,,,,,
00:03:17.998,,,,,,,,,,,,,,,
00:03:17.843,,,,,,,,,,,,,,,
00:03:17.689,,,,,,,,,,,,,,,
00:03:17.534,,>3,^3,,,,,,,,,,,,
00:03:17.379,,,,,,,,,,,,,,,
00:03:17.225,,,,,,,,,,,,,,,
00:03:17.070,,,,,,,,,,,,,,,
00:03:16.915,,,,,,,,,,,,,,,
00:03:16.761,,,,,,,,,,,,,,,
00:03:16.606,,,,,,,,,,,,,,,
00:03:16.451,,$^3,,,,,,,,,,,,,
00:03:16.297,,,,,,,,,,,,,,,
00:03:16.142,,,,,,,,,,,,,,,
00:03:15.987,,,,,,,,,,,,,,,
00:03:15.833,,,x3,,,,,,,,,,,,
00:03:15.677,,,,,,,,,,,,,,s,
00:03:15.522,,,,,,,,,,,,,,,
00:03:15.366,,,,,,,,,,,,,,,
00:03:15.211,,,,@3,,,,,,,,,,e,
00:03:15.054,,,,,,,,,,,,,,,
00:03:14.896,,,,,,,,,,,,,,,
00:03:14.739,,,,,,,,,,,,,,,
00:03:14.582,,,,,,,,,,,,,,,
00:03:14.423,,,,,,,,,,,,,,,
00:03:14.265,,,,$^3,,,,,,,,,,,
00:03:14.106,,,,,,,,,,,,,,,
00:03:13.947,,,,,,,,,,,,,,,
00:03:13.787,,,,,,,,,,,,,,,
00:03:13.626,,,,,,,,,,,,,,,
00:03:13.466,,,,,,,,,,,,,,,
00:03:13.305,,,x3,,,,,,,,,,,,
00:03:13.141,,,,,,,,,,,,,,,
00:03:12.977,,,,,,,,,,,,,,,
00:03:12.814,,,,,,,,,,,,,,,
00:03:12.650,,,,,@3,,,,,,,,,,
00:03:12.483,,,,,,,,,,,,,,,
00:03:12.317,,,,,,,,,,,,,,,
00:03:12.151,,,,,,,,,,,,,,,
00:03:11.985,,,,>3,^3,,,,,,,,,,
00:03:11.819,,,,,,,,,,,,,,,
00:03:11.654,,,,,,,,,,,,,,,
00:03:11.489,,,,,,,,,,,,,,,
00:03:11.324,,,,$^3,,,,,,,,,,,
00:03:11.172,,,,,,,,,,,,,,,
00:03:11.020,,,,,,,,,,,,,,,
00:03:10.868,,,,,,,,,,,,,,,
00:03:10.716,,,x3,x3,,,,,,,,,,,
00:03:10.564,,,,,,,,,,,,,,,
00:03:10.413,,,x3,x3,,,,,,,,,,,
00:03:10.261,,,,,,,,,,,,,,,
00:03:10.109,,,,,,,,,,,e,e,e,,
00:03:09.928,,,,,,,,,,,,,,,
00:03:09.746,,,,@3,,,,,,,,,,,
00:03:09.565,,,,,,,,,,,,,,,
00:03:09.384,,,,,,,,,,,,,,,
00:03:09.191,,,,,,,,,,,,,,,
00:03:08.999,,,,,,,,,,,,,,,
00:03:08.806,,,,,,,e,e,,,,,,,
00:03:08.613,,,,,,,s,s,,,,,,,
00:03:08.426,,,,,,,,,,,,,,,
00:03:08.240,,,,^3,<3,,,,,,,,,,
00:03:08.053,,,,,,,,,,,,,,,
00:03:07.866,,,,,,,,,,,,,,,
00:03:07.680,,,,,,,,,,,,,,,
00:03:07.494,,,,,,,,,,,,,,,
00:03:07.309,,,,,,,,,,,,,,,
00:03:07.123,,,,,,,,,,,,,,,
00:03:06.940,,,,,,,,,,,,,,,
00:03:06.756,,,,,,,,,,,,,,,
00:03:06.573,,,,,,,,,,,,,,,
00:03:06.390,,,,>3,^3,,,,,,,,,,
00:03:06.208,,,,,,,,,,,,,,,
00:03:06.027,,,,,,,,,,,,,,,
00:03:05.845,,,,,,,e,e,,,,,,,
00:03:05.664,,,,,,,,,,,,,,,
00:03:05.566,,,,,,,,,,,,,,,
00:03:05.468,,,,,,,,,,,,,,,
00:03:05.371,,,,,,,,,,,,,,,
00:03:05.273,,,,,,,,,,,,,,,
00:03:05.174,,,,,,,,,,,,,,,
00:03:05.076,,,,$^3,,,,,,,,,,,
00:03:04.977,,,,,,,,,,,,,,,
00:03:04.879,,,,,,,,,,,,,,,
00:03:04.781,,,,,,,,,,,,,,,
00:03:04.684,,,,,,,,,,,,,,,
00:03:04.586,,,,,,,,,,,,,,,
00:03:04.489,r3,,,,,,,,,,,,,,
00:03:04.392,,,,,,,,,,,,,,,
00:03:04.295,,,,,,,,,,,,,,,
00:03:04.199,,,,,,,,,,,,,,,
00:03:04.102,,,,,,,,,,,s,s,s,,
00:03:04.006,,,,,,,,,,,,,,,
00:03:03.910,,,x3,,,,,,,,,,,,
00:03:03.814,,,,,,,,,,,,,,,
00:03:03.717,,,,,,,,,,,,,,,
00:03:03.621,,,,,,,,,,,,,,,
00:03:03.525,,,,,r3,,,,,,,,,,
00:03:03.429,,,,,,,,,,,,,,,
00:03:03.333,,,,,,,,,,,e,e,e,,
00:03:03.237,,,,,,,,,,,,,,,
00:03:03.141,,,,,,,,,,,,,,,
00:03:03.044,,,,,,,,,,,,,,,
00:03:02.948,,,x3,,,,,,,,,,,,
00:03:02.852,,,,,,,,,,,,,,,
00:03:02.756,,,,,,,,,,,,,,,
00:03:02.660,,,,,,,,,,,,,,,
00:03:02.564,,,,,,,,,,,,,,,
00:03:02.467,,,,,,,,,,,,,,,
00:03:02.371,x3,,,,,,,,,,,,,,
00:03:02.275,,,,,,,,,,,,,,,
00:03:02.179,,,,,,,,,,,,,,,
00:03:02.083,,,,,,,,,,,,,,,
00:03:01.987,,,,,,,,,,,,,,,
00:03:01.890,,,,,,,,,,,,,,,
00:03:01.794,,,,,,,,,,,,,,,
00:03:01.698,,,,,,,,,,,,,,,
00:03:01.602,,,x3,,,,,,,,,,,,
00:03:01.505,,,,,,,,,,,,,,,
00:03:01.409,,,,,,,,,,,,,,,
00:03:01.313,,,,,,,,,,,,,,,
00:03:01.216,,,,,,,,,,,,,,,
00:03:01.120,,,,,,,,,,,,,,,
00:03:01.023,,,,,,,,,,,s,s,s,,
00:03:00.927,,,,,,,,,,,,,,,
00:03:00.830,,@3,,,,,,,,,,,,,
00:03:00.734,,,,,,,,,,,,,,,
00:03:00.637,,,,,,,,,,,,,,,
00:03:00.541,,,,,,,,,,,,,,,
00:03:00.444,,$^3,,,,,,,,,,,,,
00:03:00.347,,,,,,,,,,,,,,,
00:03:00.251,,,,,,,,,,,e,e,e,,
00:03:00.154,,,,,,,,,,,,,,,
00:03:00.057,,,,,,,,,,,,,,,
00:02:59.961,,,,,,,,,,,,,,,
00:02:59.864,,,x3,,,,,,,,,,,,
00:02:59.767,,,,,,,,,,,,,,,
00:02:59.671,,,,,,,,,,,,,,,
00:02:59.574,,,,,,,,,,,,,,,
00:02:59.477,,,,,,,,,,,,,,,
00:02:59.381,,,,,,,,,,,,,,,
00:02:59.285,,,,,,,,,,,,,,,
00:02:59.189,,,,,,,,,,,,,,e,
00:02:59.092,,x3,,,,,,,,,,,,,m
00:02:58.996,,,,,,,,,,,,,,s,
00:02:58.900,,,,,,,,,,,,,,,m
00:02:58.804,,,,,,,,,,,,,,,
00:02:58.708,,,,,,,,,,,,,,,m
00:02:58.613,,,,,,,,,,,,,,,
00:02:58.517,,,x3,,,,,,,,,,,e,m
00:02:58.421,,,,,,,,,,,,,,,
00:02:58.325,,,,,,,,,,,,,,s,m
00:02:58.230,,,,,,,,,,,,,,,
00:02:58.135,,,,,,,,,,,,,,,
00:02:58.039,,,,,,,,,,,,,,,
00:02:57.944,,,,,,,,,,,s,s,s,,
00:02:57.849,,,,,,,,,,,,,,,
00:02:57.754,,,,@3,,,,,,,,,,,
00:02:57.659,,,,,,,,,,,,,,,
00:02:57.564,,,,,,,,,,,,,,,
00:02:57.468,,,,,,,,,,,,,,,
00:02:57.373,,,,,,,,,,,,,,,
00:02:57.278,,,,,,,,,,,,,,,
00:02:57.183,,,,,,,,,,,,,,,
00:02:57.087,,,,,,,,,,,,,,,
00:02:56.991,,,,$^3,,,,,,,,,,,
00:02:56.895,,,,,,,,,,,,,,,
00:02:56.799,,,,,,,,,,,,,,,
00:02:56.703,,,,,,,,,,,,,,,
00:02:56.606,,,,,,,,,,,,,,,
00:02:56.510,,,,,,,,,,,,,,,
00:02:56.413,,,x3,,,,,,,,,,,,
00:02:56.317,,,,,,,,,,,,,,,
00:02:56.220,,,,,,,,,,,,,,,
00:02:56.123,,,,,,,,,,,,,,e,
00:02:56.026,,,,,,,,,,,,,,,m
00:02:55.930,,,,,,,,,,,,,,,
00:02:55.833,,,,@3,,,,,,,,,,,m
00:02:55.736,,,,,,,,,,,,,,,
00:02:55.639,,,,,,,,,,,,,,,m
00:02:55.542,,,,,,,,,,,,,,,
00:02:55.446,,,,,,,,,,,,,,,m
00:02:55.349,,,,,,,,,,,,,,,
00:02:55.252,,,,$^3,,,,,,,,,,s,m
00:02:55.155,,,,,,,,,,,,,,,
00:02:55.059,,,,,,,,,,,,,,,
00:02:54.962,,,,,,,,,,,,,,,
00:02:54.865,,x3,,,,,,,,,,,,,
00:02:54.768,,,,,,,,,,,,,,,
00:02:54.671,,,,,,,,,,,,,,,
00:02:54.575,,,,,,,,,,,,,,,
00:02:54.478,,,,,,,,,,,e,e,e,,
00:02:54.381,,,,,,,,,,,,,,,
00:02:54.284,,,,,,,,,,,,,,,
00:02:54.188,,,,,,,,,,,,,,,
00:02:54.091,,,x3,,,,,,,,,,,,
00:02:53.994,,,,,,,,,,,,,,,
00:02:53.897,,,,,,,,,,,,,,,
00:02:53.800,,,,,,,,,,,,,,,
00:02:53.704,,,,,,,,,,,,,,,
00:02:53.607,,,,,,,,,,,,,,,
00:02:53.510,,,,,,,,,,,,,,,
00:02:53.413,,,,,,,,,,,,,,,
00:02:53.317,,,,,,,,,,,,,,,
00:02:53.220,,,,,,,,,,,,,,,
00:02:53.124,,x3,,,,,,,,,,,,,
00:02:53.027,,,,,,,,,,,,,,e,
00:02:52.931,,,,,,,,,,,,,,,m
00:02:52.834,,,,,,,,,,,,,,,
00:02:52.737,,,,,,,,,,,,,,,m
00:02:52.640,,,,,,,,,,,,,,,
00:02:52.542,,,,,,,,,,,,,,,m
00:02:52.446,,,,,,,,,,,,,,,
00:02:52.349,,,,r3,,,,,,,,,,,m
00:02:52.252,,,,,,,,,,,,,,,
00:02:52.155,,,,,,,,,,,,,,s,m
00:02:52.059,,,,,,,,,,,,,,,
00:02:51.962,,,,,,,,,,,,,,,
00:02:51.865,,,,,,,,,,,,,,,
00:02:51.768,,,,,,,,,,,s,s,s,,
00:02:51.671,,,,,,,,,,,,,,,
00:02:51.575,,,,,@3,,,,,,,,,,
00:02:51.478,,,,,,,,,,,,,,,
00:02:51.381,,,,,,,,,,,,,,,
00:02:51.284,,,,,,,,,,,,,,,
00:02:51.188,,,,,,,,,,,,,,,
00:02:51.091,,,,,,,,,,,,,,,
00:02:50.994,,,,,,,,,,,,,,,
00:02:50.897,,,,,,,,,,,,,,,
00:02:50.801,,,,,$^3,,,,,,,,,,
00:02:50.704,,,,,,,,,,,,,,,
00:02:50.607,,,,,,,,,,,,,,,
00:02:50.510,,,,,,,,,,,,,,,
00:02:50.413,,,,,,,,,,,,,,,
00:02:50.317,,,,,,,,,,,,,,,
00:02:50.220,,,x3,,,,,,,,,,,,
00:02:50.123,,,,,,,,,,,,,,,
00:02:50.026,,,,,,,,,,,,,,,
00:02:49.930,,,,,,,,,,,,,,,
00:02:49.833,,,,,,,,,,,,,,,
00:02:49.736,,,,,,,,,,,,,,,
00:02:49.639,,,,@3,,,,,,,,,,,
00:02:49.542,,,,,,,,,,,,,,,
00:02:49.446,,,,,,,,,,,,,,,
00:02:49.349,,,,,,,,,,,,,,,
00:02:49.252,,,,,,,,,,,,,,,
00:02:49.155,,,,,,,,,,,,,,,
00:02:49.059,,,,$^3,,,,,,,,,,,
00:02:48.962,,,,,,,,,,,,,,,
00:02:48.865,,,,,,,,,,,,,,e,mo
00:02:48.768,,,,,,,,,,,,,,,
00:02:48.671,,,,x3,,,,,,,,,,,
00:02:48.575,,,,,,,,,,,,,,,
00:02:48.478,,,,,,,,,,,,,,,
00:02:48.381,,,,,,,,,,,,,,,
00:02:48.284,r3,,,,,,,,,,,,,,
00:02:48.188,,,,,,,,,,,,,,,
00:02:48.091,,,,,,,,,,,,,,,
00:02:47.994,,,,,,,,,,,,,,,
00:02:47.897,,,,,,,,,e,,e,e,e,,
00:02:47.801,,,,,,,,,,,,,,,
00:02:47.704,,@1,,,,,,,,,,,,,
00:02:47.607,,,,,,,,,,,,,,,
00:02:47.510,,,,,@3,,,,,,,,,,mi
00:02:47.413,,,,,,,,,,,,,,,
00:02:47.317,,,,,,,,,,,,,,,mo
00:02:47.220,,,,,,,,,,,,,,,
00:02:47.123,,,,,,,,,,,,,,,
00:02:47.026,,,,,,,,,,,,,,,
00:02:46.930,,,,,$^3,,,,,,,,,,
00:02:46.833,,,,,,,,,,,,,,,
00:02:46.736,,,,,,,,,,,,,,,mi
00:02:46.639,,,,,,,,,,,,,,,
00:02:46.542,,,,,x3,,,,,,,,,,mo
00:02:46.446,,,,,,,,,,,,,,,
00:02:46.349,,,,,,,,,,,,,,,
00:02:46.252,,,,,,,,,,,,,,,
00:02:46.155,,,,,,,,,,,,,,,
00:02:46.059,,,,,,,,,,,,,,,
00:02:45.962,,,,,,,,,,,,,,s,mi
00:02:45.865,,,,,,,,,,,,,,,
00:02:45.768,,,,,,,,,,,,,,,
00:02:45.671,,,,,,,,,,,,,,e,mo
00:02:45.575,,,,,x3,,,,,,s,s,s,,
00:02:45.479,,,,,,,,,,,,,,,
00:02:45.383,,$^1,,,,,,,,,,,,,
00:02:45.286,,,,,,,,,,,,,,,
00:02:45.190,,,,,,,,,,,,,,,mi
00:02:45.093,,,,,,,,,,,,,,,
00:02:44.995,#,r3,#,#,l3,#,,,,,,,,,mo
00:02:44.898,,,,,,,,,,,,,,,
00:02:44.801,,,,,,,,,,,,,,,
00:02:44.704,,,,,,,,,,,,,,,
00:02:44.607,,,,,,,,,,,,,,,
00:02:44.510,,,,,,,,,,,,,,,
00:02:44.413,,,,,,,,,,,e,e,e,s,mi
00:02:44.317,,,,,,,,,,,,,,,
00:02:44.220,,,,,@3,,,,,,,,,,
00:02:44.123,,,,,,,,,,,,,,,
00:02:44.026,,,,,,,,,,,,,,,
00:02:43.930,,,,,,,,,,,,,,,
00:02:43.833,,,,,$^3,,,,s,,,,,,
00:02:43.736,,,,,,,,,,,,,,,
00:02:43.639,,,,,,,,,,,,,,,
00:02:43.542,,,,,,,,,,,,,,,
00:02:43.446,,,,,,,,,,,,,,,
00:02:43.349,,,,,,,,,,,,,,,
00:02:43.252,,,,x3,,,,,,,,,,,
00:02:43.156,,,,,,,,,,,,,,e,mo
00:02:43.059,,,,,,,,,,,,,,,
00:02:42.963,,,,,,,,,,,,,,,
00:02:42.866,,l3,,,,,,,,,,,,,
00:02:42.770,,,,,,,,,,,,,,,
00:02:42.675,,,,,,,,,,,,,,,mi
00:02:42.579,,,,,,,,,,,,,,,
00:02:42.483,,,,x3,,,,,,,s,s,s,,mo
00:02:42.387,,,,,,,,,,,,,,,
00:02:42.292,,,,,,,,,,,,,,,mi
00:02:42.196,,,,,,,,,,,,,,,
00:02:42.100,,x3,,,,,,,,,,,,,mo
00:02:42.004,,,,,,,,,,,,,,,
00:02:41.908,,,,,,,,,,,,,,,mi
00:02:41.812,,,,,,,,,,,,,,,
00:02:41.716,,,,x3,,,,,,,,,,,m
00:02:41.619,,,,,,,,,,,,,,,
00:02:41.523,,,,,,,,,,,,,,,mo
00:02:41.426,,,,,,,,,,,,,,,
00:02:41.330,,,,,@3,,,,,,,,,s,mi
00:02:41.233,,,,,,,,,,,,,,,
00:02:41.136,,,,,,,,,,,,,,,
00:02:41.039,,,,,,,,,,,,,,,
00:02:40.942,,,,,,,,,,,e,e,e,e,
00:02:40.845,,,,,,,,,,,,,,,
00:02:40.748,,,,,$^3,,,,,,,,,,
00:02:40.651,,,,,,,,,,,,,,,m
00:02:40.553,,,,,,,,,,,,,,,
00:02:40.456,,,,,,,,,,,,,,,
00:02:40.359,,,x3,,,,,,,,,,,,m
00:02:40.262,,,,,,,,,,,,,,,
00:02:40.164,,,,,,,,,e,,,,,,m
00:02:40.067,,,,,,,,,,,,,,,
00:02:39.970,,@1,,,,,,,,,,,,,m
00:02:39.873,,,,,,,,,,,,,,,
00:02:39.776,,,,,x3,,,,,,s,s,s,s,m
00:02:39.680,,,,,,,,,,,,,,,
00:02:39.583,,,,,,,,,,,,,,,
00:02:39.486,,,,,,,,,,,,,,,
00:02:39.389,,,,,x3,,,,,,,,,,
00:02:39.293,,,,,,,,,,,e,e,e,e,
00:02:39.196,,$^1,,,,,,,,,,,,,
00:02:39.100,,,,,,,,,,,,,,,
00:02:39.003,,,,,,,,,,,,,,,m
00:02:38.907,,,,,,,,,,,,,,,
00:02:38.811,,,,,,,,,,,,,,,m
00:02:38.714,,,,,,,,,,,,,,,
00:02:38.618,,@3,,,,,,,,,,,,,m
00:02:38.522,,,,,,,,,,,,,,,
00:02:38.426,,,,,,,,,s,,,,,,m
00:02:38.329,,,,,,,,,,,,,,,
00:02:38.233,,,,,,,,,,,s,s,s,s,m
00:02:38.137,,,,,,,,,,,,,,,
00:02:38.041,,,,,,,,,,,,,,,
00:02:37.944,,,,,,,,,,,,,,,
00:02:37.848,,,,,,,,,,,e,e,e,e,
00:02:37.752,,,,,,,,,,,,,,,
00:02:37.655,,$^3,,,,,,,,,,,,,m
00:02:37.559,,,,,,,,,,,,,,,
00:02:37.463,,,,,,,,,,,,,,,mo
00:02:37.366,,,,,,,,,,,,,,,
00:02:37.270,,,,,x3,,,,,,,,,,mi
00:02:37.173,,,,,,,,,,,,,,,
00:02:37.077,,,,,,,,,,,,,,,m
00:02:36.981,,,,,,,,,,,,,,,
00:02:36.884,,,,,,,,,,,,,,,mo
00:02:36.788,,,,,,,,,,,,,,,
00:02:36.691,,,,x3,,,,,,,s,s,s,s,mi
00:02:36.594,,,,,,,,,,,,,,,
00:02:36.498,,,,,,,,,,,,,,,
00:02:36.401,,,,,,,,,,,,,,,
00:02:36.305,,,,,,,,,,,,,,,
00:02:36.208,,,,,,,,,,,e,e,e,e,
00:02:36.111,,,,,,,,,,,,,,,
00:02:36.015,,,,,,,,,,,,,,,
00:02:35.918,,,x3,,,,,,e,,,,,,m
00:02:35.821,,,,,,,,,,,,,,,
